timestamp,value
2022-03-29 09:54:24.384999936+00:00,77
2022-03-29 09:54:29.384000+00:00,78
2022-03-29 09:54:34.385999872+00:00,79
2022-03-29 09:54:39.384000+00:00,80
2022-03-29 09:54:44.382999808+00:00,81
2022-03-29 09:54:49.385999872+00:00,82
2022-03-29 09:54:54.390000128+00:00,83
2022-03-29 09:54:59.384000+00:00,84
2022-03-29 09:55:04.384999936+00:00,85
2022-03-29 09:55:09.391000064+00:00,86
2022-03-29 09:55:14.384999936+00:00,87
2022-03-29 09:55:19.384000+00:00,88
2022-03-29 09:55:24.384000+00:00,89
2022-03-29 09:55:29.384000+00:00,90
2022-03-29 09:55:34.382999808+00:00,91
2022-03-29 09:55:39.382999808+00:00,91
2022-03-29 09:55:44.384999936+00:00,92
2022-03-29 09:55:49.384000+00:00,93
2022-03-29 09:55:54.384000+00:00,94
2022-03-29 09:55:59.396000+00:00,95
2022-03-29 09:56:04.384000+00:00,96
2022-03-29 09:56:09.384000+00:00,97
2022-03-29 09:56:14.384000+00:00,98
2022-03-29 09:56:19.384999936+00:00,99
2022-03-29 09:56:24.384000+00:00,100
2022-03-29 09:56:29.384000+00:00,101
2022-03-29 09:56:34.384000+00:00,102
2022-03-29 09:56:39.384999936+00:00,103
2022-03-29 09:56:44.388999936+00:00,104
2022-03-29 09:56:49.385999872+00:00,105
2022-03-29 09:56:54.388000+00:00,106
2022-03-29 09:56:59.387000064+00:00,107
2022-03-29 09:57:04.384000+00:00,108
2022-03-29 09:57:09.384000+00:00,109
2022-03-29 09:57:14.384000+00:00,110
2022-03-29 09:57:19.385999872+00:00,111
2022-03-29 09:57:24.388999936+00:00,112
2022-03-29 09:57:29.384000+00:00,113
2022-03-29 09:57:34.384000+00:00,114
2022-03-29 09:57:39.398999808+00:00,115
2022-03-29 09:57:44.385999872+00:00,116
2022-03-29 09:57:49.384000+00:00,117
2022-03-29 09:57:54.387000064+00:00,118
2022-03-29 09:57:59.382999808+00:00,119
2022-03-29 09:58:04.384000+00:00,120
2022-03-29 09:58:09.388999936+00:00,121
2022-03-29 09:58:14.382999808+00:00,122
2022-03-29 09:58:19.382999808+00:00,123
2022-03-29 09:58:24.382999808+00:00,123
2022-03-29 09:58:29.384000+00:00,124
2022-03-29 09:58:34.384000+00:00,125
2022-03-29 09:58:39.384000+00:00,126
2022-03-29 09:58:44.385999872+00:00,127
2022-03-29 09:58:49.391000064+00:00,128
2022-03-29 09:58:54.382999808+00:00,129
2022-03-29 09:58:59.384999936+00:00,130
2022-03-29 09:59:04.385999872+00:00,131
2022-03-29 09:59:09.384000+00:00,132
2022-03-29 09:59:14.387000064+00:00,133
2022-03-29 09:59:19.384000+00:00,134
2022-03-29 09:59:24.385999872+00:00,135
2022-03-29 09:59:29.384000+00:00,136
2022-03-29 09:59:34.384000+00:00,137
2022-03-29 09:59:39.387000064+00:00,138
2022-03-29 09:59:44.384000+00:00,139
2022-03-29 09:59:49.384000+00:00,140
2022-03-29 09:59:54.384999936+00:00,141
2022-03-29 09:59:59.384999936+00:00,142
2022-03-29 10:00:04.391000064+00:00,143
2022-03-29 10:00:09.398999808+00:00,144
2022-03-29 10:00:14.384000+00:00,145
2022-03-29 10:00:19.387000064+00:00,146
2022-03-29 10:00:24.384000+00:00,147
2022-03-29 10:00:29.387000064+00:00,148
2022-03-29 10:00:34.387000064+00:00,149
2022-03-29 10:00:39.385999872+00:00,150
2022-03-29 10:00:44.385999872+00:00,151
2022-03-29 10:00:49.384000+00:00,152
2022-03-29 10:00:54.384000+00:00,153
2022-03-29 10:00:59.391000064+00:00,154
2022-03-29 10:01:04.382999808+00:00,155
2022-03-29 10:01:09.382999808+00:00,156
2022-03-29 10:01:14.387000064+00:00,156
2022-03-29 10:01:19.384000+00:00,157
2022-03-29 10:01:24.385999872+00:00,158
2022-03-29 10:01:29.384000+00:00,159
2022-03-29 10:01:34.382999808+00:00,160
2022-03-29 10:01:39.384000+00:00,161
2022-03-29 10:01:44.384000+00:00,162
2022-03-29 10:01:49.384000+00:00,163
2022-03-29 10:01:54.384000+00:00,164
2022-03-29 10:01:59.384000+00:00,165
2022-03-29 10:02:04.384000+00:00,166
2022-03-29 10:02:09.382999808+00:00,167
2022-03-29 10:02:14.391000064+00:00,168
2022-03-29 10:02:19.385999872+00:00,169
2022-03-29 10:02:24.384000+00:00,170
2022-03-29 10:02:29.384999936+00:00,171
2022-03-29 10:02:34.396000+00:00,172
2022-03-29 10:02:39.384000+00:00,173
2022-03-29 10:02:44.388999936+00:00,174
2022-03-29 10:02:49.385999872+00:00,175
2022-03-29 10:02:54.385999872+00:00,176
2022-03-29 10:02:59.384000+00:00,177
2022-03-29 10:03:04.382999808+00:00,178
2022-03-29 10:03:09.384000+00:00,179
2022-03-29 10:03:14.384999936+00:00,180
2022-03-29 10:03:19.391000064+00:00,181
2022-03-29 10:03:24.387000064+00:00,182
2022-03-29 10:03:29.384999936+00:00,183
2022-03-29 10:03:34.384000+00:00,184
2022-03-29 10:03:39.384000+00:00,185
2022-03-29 10:03:44.384999936+00:00,186
2022-03-29 10:03:49.382999808+00:00,187
2022-03-29 10:03:54.382999808+00:00,188
2022-03-29 10:03:59.384000+00:00,188
2022-03-29 10:04:04.392000+00:00,189
2022-03-29 10:04:09.384000+00:00,190
2022-03-29 10:04:14.382999808+00:00,191
2022-03-29 10:04:19.385999872+00:00,192
2022-03-29 10:04:24.384000+00:00,193
2022-03-29 10:04:29.391000064+00:00,194
2022-03-29 10:04:34.384000+00:00,195
2022-03-29 10:04:39.384000+00:00,196
2022-03-29 10:04:44.395000064+00:00,197
2022-03-29 10:04:49.384000+00:00,198
2022-03-29 10:04:54.388000+00:00,199
2022-03-29 10:04:59.387000064+00:00,200
2022-03-29 10:05:04.385999872+00:00,201
2022-03-29 10:05:09.384000+00:00,202
2022-03-29 10:05:14.384000+00:00,203
2022-03-29 10:05:19.388000+00:00,204
2022-03-29 10:05:24.388000+00:00,205
2022-03-29 10:05:29.384000+00:00,206
2022-03-29 10:05:34.388999936+00:00,207
2022-03-29 10:05:39.387000064+00:00,208
2022-03-29 10:05:44.384000+00:00,209
2022-03-29 10:05:49.384999936+00:00,210
2022-03-29 10:05:54.384999936+00:00,211
2022-03-29 10:05:59.384000+00:00,212
2022-03-29 10:06:04.382999808+00:00,213
2022-03-29 10:06:09.384000+00:00,214
2022-03-29 10:06:14.385999872+00:00,215
2022-03-29 10:06:19.384000+00:00,216
2022-03-29 10:06:24.384000+00:00,217
2022-03-29 10:06:29.391000064+00:00,218
2022-03-29 10:06:34.384000+00:00,219
2022-03-29 10:06:39.382999808+00:00,220
2022-03-29 10:06:44.384000+00:00,221
2022-03-29 10:06:49.382999808+00:00,221
2022-03-29 10:06:54.385999872+00:00,222
2022-03-29 10:06:59.384000+00:00,223
2022-03-29 10:07:04.382999808+00:00,224
2022-03-29 10:07:09.384999936+00:00,225
2022-03-29 10:07:14.384999936+00:00,226
2022-03-29 10:07:19.384000+00:00,227
2022-03-29 10:07:24.384000+00:00,228
2022-03-29 10:07:29.385999872+00:00,229
2022-03-29 10:07:34.390000128+00:00,230
2022-03-29 10:07:39.382999808+00:00,231
2022-03-29 10:07:44.388999936+00:00,232
2022-03-29 10:07:49.384999936+00:00,233
2022-03-29 10:07:54.384000+00:00,234
2022-03-29 10:07:59.388000+00:00,235
2022-03-29 10:08:04.384000+00:00,236
2022-03-29 10:08:09.384999936+00:00,237
2022-03-29 10:08:14.384999936+00:00,238
2022-03-29 10:08:19.384000+00:00,239
2022-03-29 10:08:24.384000+00:00,240
2022-03-29 10:08:29.384000+00:00,241
2022-03-29 10:08:34.384000+00:00,242
2022-03-29 10:08:39.387000064+00:00,243
2022-03-29 10:08:44.384000+00:00,244
2022-03-29 10:08:49.385999872+00:00,245
2022-03-29 10:08:54.387000064+00:00,246
2022-03-29 10:08:59.384000+00:00,247
2022-03-29 10:09:04.384000+00:00,248
2022-03-29 10:09:09.385999872+00:00,249
2022-03-29 10:09:14.384000+00:00,250
2022-03-29 10:09:19.387000064+00:00,251
2022-03-29 10:09:24.387000064+00:00,252
2022-03-29 10:09:29.382999808+00:00,253
2022-03-29 10:09:34.382999808+00:00,254
2022-03-29 10:09:39.382999808+00:00,254
2022-03-29 10:09:44.384000+00:00,255
2022-03-29 10:09:49.387000064+00:00,256
2022-03-29 10:09:54.384000+00:00,257
2022-03-29 10:09:59.388000+00:00,258
2022-03-29 10:10:04.385999872+00:00,259
2022-03-29 10:10:09.398999808+00:00,260
2022-03-29 10:10:14.384999936+00:00,261
2022-03-29 10:10:19.395000064+00:00,262
2022-03-29 10:10:24.384999936+00:00,263
2022-03-29 10:10:29.387000064+00:00,264
2022-03-29 10:10:34.391000064+00:00,265
2022-03-29 10:10:39.384999936+00:00,266
2022-03-29 10:10:44.388999936+00:00,267
2022-03-29 10:10:49.385999872+00:00,268
2022-03-29 10:10:54.385999872+00:00,269
2022-03-29 10:10:59.384000+00:00,270
2022-03-29 10:11:04.384000+00:00,271
2022-03-29 10:11:09.390000128+00:00,272
2022-03-29 10:11:14.387000064+00:00,273
2022-03-29 10:11:19.391000064+00:00,274
2022-03-29 10:11:24.391000064+00:00,275
2022-03-29 10:11:29.384000+00:00,276
2022-03-29 10:11:34.384000+00:00,277
2022-03-29 10:11:39.384000+00:00,278
2022-03-29 10:11:44.384000+00:00,279
2022-03-29 10:11:49.385999872+00:00,280
2022-03-29 10:11:54.384000+00:00,281
2022-03-29 10:11:59.384000+00:00,282
2022-03-29 10:12:04.403000064+00:00,283
2022-03-29 10:12:09.384000+00:00,284
2022-03-29 10:12:14.384999936+00:00,285
2022-03-29 10:12:19.384999936+00:00,286
2022-03-29 10:12:24.382999808+00:00,287
2022-03-29 10:12:29.382999808+00:00,288
2022-03-29 10:12:34.382999808+00:00,288
2022-03-29 10:12:39.384000+00:00,289
2022-03-29 10:12:44.382999808+00:00,290
2022-03-29 10:12:49.387000064+00:00,291
2022-03-29 10:12:54.384999936+00:00,292
2022-03-29 10:12:59.392000+00:00,293
2022-03-29 10:13:04.384999936+00:00,294
2022-03-29 10:13:09.384999936+00:00,295
2022-03-29 10:13:14.384999936+00:00,296
2022-03-29 10:13:19.395000064+00:00,297
2022-03-29 10:13:24.385999872+00:00,298
2022-03-29 10:13:29.384000+00:00,299
2022-03-29 10:13:34.384000+00:00,300
2022-03-29 10:13:39.384000+00:00,301
2022-03-29 10:13:44.388000+00:00,302
2022-03-29 10:13:49.384999936+00:00,303
2022-03-29 10:13:54.385999872+00:00,304
2022-03-29 10:13:59.384999936+00:00,305
2022-03-29 10:14:04.392000+00:00,306
2022-03-29 10:14:09.384000+00:00,307
2022-03-29 10:14:14.384000+00:00,308
2022-03-29 10:14:19.384999936+00:00,309
2022-03-29 10:14:24.384000+00:00,310
2022-03-29 10:14:29.384999936+00:00,311
2022-03-29 10:14:34.392999936+00:00,312
2022-03-29 10:14:39.394000128+00:00,313
2022-03-29 10:14:44.382999808+00:00,314
2022-03-29 10:14:49.396000+00:00,315
2022-03-29 10:14:54.388999936+00:00,316
2022-03-29 10:14:59.384000+00:00,317
2022-03-29 10:15:04.384000+00:00,318
2022-03-29 10:15:09.384999936+00:00,319
2022-03-29 10:15:14.382999808+00:00,320
2022-03-29 10:15:19.382999808+00:00,321
2022-03-29 10:15:24.382999808+00:00,322
2022-03-29 10:15:29.384999936+00:00,322
2022-03-29 10:15:34.391000064+00:00,323
2022-03-29 10:15:39.382999808+00:00,324
2022-03-29 10:15:44.384000+00:00,325
2022-03-29 10:15:49.400000+00:00,326
2022-03-29 10:15:54.384000+00:00,327
2022-03-29 10:15:59.384999936+00:00,328
2022-03-29 10:16:04.391000064+00:00,329
2022-03-29 10:16:09.388999936+00:00,330
2022-03-29 10:16:14.384000+00:00,331
2022-03-29 10:16:19.384000+00:00,332
2022-03-29 10:16:24.382999808+00:00,333
2022-03-29 10:16:29.384999936+00:00,334
2022-03-29 10:16:34.382999808+00:00,335
2022-03-29 10:16:39.397000192+00:00,336
2022-03-29 10:16:44.388000+00:00,337
2022-03-29 10:16:49.384000+00:00,338
2022-03-29 10:16:54.382999808+00:00,339
2022-03-29 10:16:59.384999936+00:00,340
2022-03-29 10:17:04.387000064+00:00,341
2022-03-29 10:17:09.392000+00:00,342
2022-03-29 10:17:14.384999936+00:00,343
2022-03-29 10:17:19.390000128+00:00,344
2022-03-29 10:17:24.385999872+00:00,345
2022-03-29 10:17:29.384999936+00:00,346
2022-03-29 10:17:34.387000064+00:00,347
2022-03-29 10:17:39.384999936+00:00,348
2022-03-29 10:17:44.384000+00:00,349
2022-03-29 10:17:49.384000+00:00,350
2022-03-29 10:17:54.388000+00:00,351
2022-03-29 10:17:59.385999872+00:00,352
2022-03-29 10:18:04.384000+00:00,353
2022-03-29 10:18:09.384000+00:00,353
2022-03-29 10:18:14.382999808+00:00,354
2022-03-29 10:18:19.382999808+00:00,355
2022-03-29 10:18:24.384999936+00:00,356
2022-03-29 10:18:29.384000+00:00,357
2022-03-29 10:18:34.384999936+00:00,358
2022-03-29 10:18:39.387000064+00:00,359
2022-03-29 10:18:44.391000064+00:00,360
2022-03-29 10:18:49.384000+00:00,361
2022-03-29 10:18:54.384999936+00:00,361
2022-03-29 10:18:59.384000+00:00,361
